Содержание серы,Текущее время моделирования
183,19:29:1
183,19:29:10
183,19:29:19
183,19:29:28
183,19:29:37
183,19:29:47
183,19:29:56
183,19:30:5
183,19:30:14
183,19:30:24
183,19:30:33
183,19:30:42
183,19:30:51
183,19:31:0
183,19:31:10
183,19:31:19
183,19:31:28
183,19:31:37
183,19:31:47
183,19:31:56
183,19:32:5
183,19:32:15
183,19:32:24
183,19:32:33
183,19:32:42
183,19:32:52
183,19:33:1
183,19:33:10
183,19:33:19
183,19:33:29
183,19:33:38
183,19:33:47
183,19:33:56
183,19:34:6
183,19:34:15
183,19:34:24
183,19:34:33
183,19:34:43
183,19:34:52
183,19:35:1
183,19:35:10
183,19:35:20
183,19:35:29
183,19:35:38
183,19:35:47
183,19:35:56
183,19:36:6
183,19:36:15
183,19:36:24
183,19:36:33
183,19:36:43
183,19:36:52
183,19:37:1
183,19:37:11
183,19:37:20
183,19:37:29
183,19:37:39
183,19:37:48
183,19:37:57
183,19:38:7
183,19:38:16
183,19:38:26
183,19:38:35
183,19:38:44
183,19:38:54
183,19:39:3
183,19:39:13
183,19:39:22
183,19:39:32
183,19:39:41
183,19:39:50
183,19:40:0
183,19:40:9
183,19:40:19
183,19:40:28
183,19:40:38
183,19:40:47
183,19:40:56
183,19:41:6
183,19:41:15
183,19:41:25
183,19:41:34
183,19:41:44
183,19:41:53
183,19:42:2
183,19:42:12
183,19:42:21
183,19:42:31
183,19:42:40
183,19:42:49
183,19:42:59
183,19:43:8
183,19:43:18
183,19:43:27
183,19:43:37
183,19:43:46
183,19:43:56
183,19:44:5
183,19:44:15
183,19:44:24
183,19:44:34
183,19:44:44
183,19:44:53
183,19:45:3
183,19:45:13
183,19:45:22
183,19:45:32
183,19:45:41
183,19:45:51
183,19:46:1
183,19:46:10
183,19:46:20
183,19:46:30
183,19:46:39
183,19:46:49
183,19:46:58
183,19:47:8
183,19:47:18
183,19:47:27
183,19:47:37
183,19:47:47
183,19:47:56
183,19:48:6
183,19:48:16
183,19:48:26
183,19:48:35
183,19:48:45
183,19:48:55
183,19:49:4
183,19:49:14
183,19:49:24
183,19:49:33
183,19:49:43
183,19:49:53
183,19:50:2
183,19:50:12
183,19:50:21
183,19:50:31
183,19:50:40
183,19:50:50
183,19:50:59
183,19:51:9
183,19:51:18
183,19:51:28
183,19:51:37
183,19:51:47
183,19:51:57
183,19:52:6
183,19:52:16
183,19:52:26
183,19:52:35
183,19:52:45
183,19:52:55
183,19:53:4
183,19:53:14
183,19:53:24
183,19:53:33
183,19:53:43
183,19:53:53
183,19:54:2
183,19:54:12
183,19:54:22
183,19:54:32
183,19:54:42
183,19:54:51
183,19:55:1
183,19:55:11
183,19:55:21
183,19:55:31
183,19:55:41
183,19:55:51
183,19:56:1
183,19:56:11
183,19:56:21
183,19:56:31
183,19:56:40
183,19:56:50
183,19:57:0
183,19:57:10
183,19:57:20
183,19:57:30
183,19:57:40
183,19:57:50
183,19:57:59
183,19:58:9
183,19:58:19
183,19:58:29
183,19:58:39
183,19:58:49
183,19:58:59
183,19:59:8
183,19:59:18
183,19:59:28
183,19:59:38
183,19:59:47
183,19:59:57
183,20:0:7
183,20:0:17
183,20:0:26
183,20:0:36
183,20:0:45
183,20:0:55
183,20:1:5
183,20:1:14
183,20:1:24
183,20:1:33
183,20:1:43
183,20:1:53
183,20:2:2
183,20:2:12
183,20:2:21
183,20:2:31
183,20:2:41
183,20:2:50
183,20:3:0
183,20:3:9
183,20:3:19
183,20:3:29
183,20:3:38
183,20:3:48
183,20:3:58
183,20:4:7
183,20:4:17
183,20:4:27
183,20:4:37
183,20:4:47
183,20:4:57
183,20:5:7
183,20:5:17
183,20:5:27
183,20:5:37
183,20:5:47
183,20:5:57
183,20:6:7
183,20:6:18
183,20:6:28
183,20:6:38
183,20:6:48
183,20:6:58
183,20:7:8
183,20:7:18
183,20:7:28
183,20:7:38
183,20:7:48
183,20:7:58
183,20:8:8
183,20:8:17
183,20:8:27
183,20:8:37
183,20:8:47
183,20:8:56
183,20:9:6
183,20:9:16
183,20:9:25
183,20:9:35
183,20:9:45
183,20:9:54
183,20:10:4
183,20:10:13
183,20:10:23
183,20:10:33
183,20:10:42
183,20:10:52
183,20:11:2
183,20:11:11
183,20:11:21
183,20:11:31
183,20:11:40
183,20:11:50
183,20:11:59
183,20:12:9
183,20:12:19
183,20:12:28
183,20:12:38
183,20:12:48
183,20:12:58
183,20:13:7
183,20:13:17
183,20:13:27
183,20:13:37
183,20:13:46
183,20:13:56
183,20:14:6
183,20:14:16
183,20:14:26
183,20:14:36
183,20:14:46
183,20:14:56
183,20:15:6
183,20:15:16
183,20:15:26
183,20:15:36
183.323,20:15:46
183.814,20:15:56
184.307,20:16:7
184.804,20:16:17
185.303,20:16:27
186.208,20:16:37
186.546,20:16:47
186.883,20:16:57
187.221,20:17:7
187.559,20:17:17
187.897,20:17:27
188.572,20:17:37
188.909,20:17:47
189.244,20:17:57
189.579,20:18:7
189.913,20:18:16
190.246,20:18:26
190.579,20:18:36
190.911,20:18:46
191.243,20:18:56
191.574,20:19:6
191.574,20:19:16
191.905,20:19:26
192.236,20:19:36
192.566,20:19:46
192.896,20:19:56
193.227,20:20:6
193.557,20:20:16
193.888,20:20:26
194.218,20:20:36
194.549,20:20:46
195.213,20:20:56
195.547,20:21:6
195.881,20:21:16
196.216,20:21:26
196.885,20:21:35
197.218,20:21:45
197.55,20:21:55
197.882,20:22:5
198.213,20:22:15
198.542,20:22:24
198.872,20:22:34
199.2,20:22:44
199.527,20:22:54
199.854,20:23:4
200.18,20:23:14
200.506,20:23:23
200.832,20:23:33
201.159,20:23:43
201.486,20:23:53
201.813,20:24:3
202.141,20:24:12
202.468,20:24:22
202.796,20:24:32
203.123,20:24:42
203.45,20:24:51
203.776,20:25:1
204.102,20:25:11
204.427,20:25:21
204.753,20:25:30
205.078,20:25:40
205.404,20:25:50
205.404,20:26:0
205.73,20:26:10
206.055,20:26:20
206.381,20:26:30
206.707,20:26:39
206.707,20:26:49
207.033,20:26:59
207.36,20:27:9
207.687,20:27:19
207.687,20:27:29
208.015,20:27:39
208.343,20:27:50
208.672,20:28:0
209.001,20:28:10
209.332,20:28:20
209.663,20:28:30
210.328,20:28:40
210.662,20:28:50
210.996,20:29:0
211.332,20:29:10
211.668,20:29:20
212.005,20:29:30
212.68,20:29:40
213.016,20:29:50
213.351,20:30:0
213.686,20:30:10
214.019,20:30:20
214.352,20:30:30
214.685,20:30:39
215.017,20:30:49
215.348,20:30:59
215.68,20:31:9
216.01,20:31:19
216.341,20:31:29
216.671,20:31:38
217,20:31:48
217.33,20:31:58
217.658,20:32:8
217.987,20:32:18
218.315,20:32:28
218.643,20:32:37
218.971,20:32:47
219.299,20:32:57
219.955,20:33:7
220.283,20:33:17
220.611,20:33:27
220.939,20:33:36
221.267,20:33:46
221.595,20:33:56
221.923,20:34:6
222.251,20:34:16
222.578,20:34:25
222.906,20:34:35
223.232,20:34:45
223.559,20:34:55
223.885,20:35:4
224.211,20:35:14
224.536,20:35:24
224.862,20:35:34
225.188,20:35:44
225.513,20:35:53
225.513,20:36:3
225.839,20:36:13
226.164,20:36:23
226.49,20:36:33
226.816,20:36:43
227.143,20:36:52
227.47,20:37:2
227.797,20:37:12
228,20:37:22
228,20:37:32
228,20:37:42
228,20:37:52
228,20:38:2
228,20:38:12
228,20:38:22
228,20:38:32
228,20:38:42
228,20:38:52
228,20:39:1
228,20:39:11
228,20:39:21
228,20:39:31
228,20:39:41
228,20:39:51
228,20:40:1
228,20:40:11
228,20:40:21
228,20:40:31
228,20:40:41
228,20:40:51
228,20:41:1
228,20:41:11
228,20:41:21
228,20:41:31
228,20:41:41
228,20:41:51
228,20:42:1
228,20:42:10
228,20:42:20
228,20:42:30
228,20:42:40
228,20:42:50
228,20:42:59
228,20:43:9
228,20:43:19
228,20:43:29
228,20:43:38
228,20:43:48
228,20:43:58
228,20:44:8
228,20:44:17
228,20:44:27
228,20:44:37
228,20:44:46
228,20:44:56
228,20:45:5
228,20:45:15
228,20:45:25
228,20:45:34
228,20:45:44
228,20:45:54
228,20:46:3
228,20:46:13
228,20:46:23
228,20:46:33
228,20:46:42
228,20:46:52
228,20:47:2
228,20:47:12
228,20:47:21
228,20:47:31
228,20:47:41
228,20:47:51
228,20:48:1
228,20:48:10
228,20:48:20
228,20:48:30
228,20:48:40
228,20:48:50
228,20:49:0
228,20:49:10
228,20:49:20
228,20:49:30
228,20:49:40
228,20:49:50
228,20:50:0
228,20:50:10
228,20:50:20
228,20:50:30
228,20:50:40
228,20:50:50
228,20:51:0
228,20:51:9
228,20:51:19
228,20:51:29
228,20:51:39
228,20:51:49
228,20:51:58
228,20:52:8
228,20:52:18
228,20:52:28
228,20:52:37
228,20:52:47
228,20:52:57
228,20:53:6
228,20:53:16
228,20:53:26
228,20:53:35
228,20:53:45
228,20:53:54
228,20:54:4
228,20:54:13
228,20:54:23
228,20:54:33
228,20:54:42
228,20:54:52
228,20:55:1
228,20:55:11
228,20:55:21
228,20:55:30
228,20:55:40
228,20:55:50
228,20:55:59
228,20:56:9
228,20:56:19
228,20:56:28
228,20:56:38
228,20:56:48
228,20:56:57
228,20:57:7
228,20:57:17
228,20:57:26
228,20:57:36
228,20:57:46
228,20:57:56
228,20:58:5
228,20:58:15
228,20:58:25
228,20:58:35
228,20:58:45
228,20:58:54
228,20:59:4
228,20:59:14
228,20:59:24
228,20:59:34
228,20:59:43
228,20:59:53
228,21:0:3
228,21:0:13
228,21:0:23
228,21:0:33
228,21:0:43
228,21:0:52
228,21:1:2
228,21:1:12
228,21:1:21
228,21:1:31
228,21:1:41
228,21:1:50
228,21:2:0
228,21:2:9
228,21:2:19
228,21:2:29
228,21:2:38
228,21:2:48
228,21:2:57
228,21:3:7
228,21:3:17
228,21:3:26
228,21:3:36
228,21:3:45
228,21:3:55
228,21:4:4
228,21:4:14
228,21:4:23
228,21:4:33
228,21:4:42
228,21:4:52
228,21:5:1
228,21:5:11
228,21:5:20
228,21:5:30
228,21:5:39
228,21:5:49
228,21:5:58
228,21:6:8
228,21:6:17
228,21:6:27
228,21:6:36
228,21:6:46
228,21:6:55
228,21:7:5
228,21:7:14
228,21:7:24
228,21:7:33
228,21:7:43
228,21:7:52
228,21:8:2
228,21:8:11
228,21:8:21
228,21:8:31
228,21:8:40
228,21:8:50
228,21:8:59
228,21:9:9
228,21:9:18
228,21:9:28
228,21:9:37
228,21:9:47
228,21:9:57
228,21:10:6
228,21:10:16
228,21:10:26
228,21:10:35
228,21:10:45
228,21:10:55
228,21:11:4
228,21:11:14
228,21:11:24
228,21:11:33
228,21:11:43
228,21:11:53
228,21:12:2
228,21:12:12
228,21:12:22
228,21:12:31
228,21:12:41
228,21:12:50
228,21:13:0
228,21:13:9
228,21:13:19
228,21:13:29
228,21:13:38
228,21:13:48
228,21:13:57
228,21:14:7
228,21:14:16
228,21:14:26
228,21:14:35
228,21:14:45
228,21:14:54
228,21:15:4
228,21:15:13
228,21:15:23
228,21:15:32
228,21:15:41
228,21:15:51
228,21:16:0
228,21:16:9
228,21:16:19
228,21:16:28
228,21:16:37
228,21:16:47
228,21:16:56
228,21:17:5
228,21:17:15
228,21:17:24
228,21:17:33
228,21:17:43
228,21:17:52
228,21:18:1
228,21:18:11
228,21:18:20
228,21:18:29
228,21:18:39
228,21:18:48
228,21:18:57
228,21:19:7
228,21:19:16
228,21:19:26
228,21:19:35
228,21:19:44
228,21:19:54
228,21:20:3
228,21:20:13
228,21:20:22
228,21:20:32
228,21:20:41
228,21:20:51
228,21:21:0
228,21:21:10
228,21:21:19
228,21:21:28
228,21:21:38
228,21:21:47
228,21:21:57
228,21:22:6
228,21:22:16
228,21:22:25
228,21:22:34
228,21:22:44
228,21:22:53
228,21:23:3
228,21:23:12
228,21:23:22
228,21:23:31
228,21:23:41
228,21:23:50
228,21:24:0
228,21:24:9
228,21:24:18
228,21:24:28
228,21:24:37
228,21:24:47
228,21:24:56
228,21:25:6
228,21:25:15
228,21:25:24
228,21:25:34
228,21:25:43
228,21:25:53
228,21:26:2
228,21:26:11
228,21:26:21
228,21:26:30
228,21:26:39
228,21:26:49
228,21:26:58
228,21:27:7
228,21:27:16
228,21:27:26
228,21:27:35
228,21:27:44
228,21:27:54
228,21:28:3
228,21:28:12
228,21:28:22
228,21:28:31
228,21:28:40
228,21:28:50
228,21:28:59
228,21:29:8
228,21:29:18
228,21:29:27
228,21:29:36
228,21:29:45
228,21:29:55
228,21:30:4
228,21:30:13
228,21:30:22
228,21:30:32
228,21:30:41
228,21:30:50
228,21:30:59
228,21:31:9
228,21:31:18
228,21:31:27
228,21:31:36
228,21:31:45
228,21:31:55
228,21:32:4
228,21:32:13
228,21:32:22
228,21:32:31
228,21:32:40
228,21:32:50
228,21:32:59
228,21:33:8
228,21:33:17
228,21:33:26
228,21:33:35
228,21:33:45
228,21:33:54
228,21:34:3
228,21:34:12
228,21:34:21
228,21:34:30
228,21:34:40
228,21:34:49
228,21:34:58
228,21:35:7
228,21:35:17
228,21:35:26
228,21:35:35
228,21:35:45
228,21:35:54
228,21:36:3
228,21:36:12
228,21:36:21
228,21:36:31
228,21:36:40
228,21:36:49
228,21:36:58
228,21:37:8
228,21:37:17
228,21:37:26
228,21:37:35
228,21:37:45
228,21:37:54
228,21:38:3
228,21:38:12
228,21:38:21
228,21:38:31
228,21:38:40
228,21:38:49
228,21:38:58
228,21:39:8
228,21:39:17
228,21:39:26
228,21:39:35
228,21:39:45
228,21:39:54
228,21:40:3
228,21:40:12
228,21:40:22
228,21:40:31
228,21:40:40
228,21:40:50
228,21:40:59
228,21:41:8
228,21:41:18
228,21:41:27
228,21:41:37
228,21:41:46
228,21:41:55
228,21:42:5
228,21:42:14
228,21:42:23
228,21:42:33
228,21:42:42
228,21:42:51
228,21:43:1
228,21:43:10
228,21:43:19
228,21:43:28
228,21:43:38
228,21:43:47
228,21:43:56
228,21:44:5
228,21:44:15
228,21:44:24
228,21:44:33
228,21:44:42
228,21:44:51
228,21:45:1
228,21:45:10
228,21:45:19
228,21:45:28
228,21:45:37
228,21:45:46
228,21:45:55
228,21:46:5
228,21:46:14
228,21:46:23
228,21:46:32
228,21:46:41
228,21:46:50
228,21:46:59
228,21:47:8
228,21:47:17
228,21:47:26
228,21:47:36
228,21:47:45
228,21:47:54
228,21:48:3
228,21:48:12
228,21:48:21
228,21:48:30
228,21:48:39
228,21:48:49
228,21:48:58
228,21:49:7
228,21:49:16
228,21:49:26
228,21:49:35
228,21:49:44
228,21:49:53
228,21:50:3
228,21:50:12
228,21:50:21
228,21:50:31
228,21:50:40
228,21:50:49
228,21:50:58
228,21:51:8
228,21:51:17
228,21:51:26
228,21:51:36
228,21:51:45
228,21:51:54
228,21:52:3
228,21:52:13
228,21:52:22
228,21:52:31
228,21:52:41
228,21:52:50
228,21:52:59
228,21:53:8
228,21:53:18
228,21:53:27
228,21:53:36
228,21:53:46
228,21:53:55
228,21:54:4
228,21:54:14
228,21:54:23
228,21:54:32
228,21:54:41
228,21:54:51
228,21:55:0
228,21:55:9
228,21:55:19
228,21:55:28
228,21:55:37
228,21:55:47
228,21:55:56
228,21:56:5
228,21:56:15
228,21:56:24
228,21:56:33
228,21:56:43
228,21:56:52
228,21:57:1
228,21:57:11
228,21:57:20
228,21:57:30
228,21:57:39
228,21:57:48
228,21:57:58
228,21:58:7
228,21:58:17
228,21:58:26
228,21:58:35
228,21:58:45
228,21:58:54
228,21:59:3
228,21:59:13
228,21:59:22
228,21:59:32
228,21:59:41
228,21:59:50
228,22:0:0
228,22:0:9
228,22:0:18
228,22:0:28
228,22:0:37
228,22:0:46
228,22:0:56
228,22:1:5
228,22:1:14
228,22:1:24
228,22:1:33
228,22:1:42
228,22:1:51
228,22:2:1
228,22:2:10
228,22:2:19
228,22:2:29
228,22:2:38
228,22:2:47
228,22:2:56
228,22:3:6
228,22:3:15
228,22:3:24
228,22:3:34
228,22:3:43
228,22:3:52
228,22:4:1
228,22:4:11
228,22:4:20
228,22:4:29
228,22:4:38
228,22:4:47
228,22:4:57
228,22:5:6
228,22:5:15
228,22:5:24
228,22:5:34
228,22:5:43
228,22:5:52
228,22:6:1
228,22:6:11
228,22:6:20
228,22:6:29
228,22:6:39
228,22:6:48
228,22:6:57
228,22:7:7
228,22:7:16
228,22:7:25
228,22:7:35
228,22:7:44
228,22:7:53
228,22:8:3
228,22:8:12
228,22:8:21
228,22:8:31
228,22:8:40
228,22:8:49
228,22:8:58
228,22:9:8
228,22:9:17
228,22:9:26
228,22:9:36
228,22:9:45
228,22:9:54
228,22:10:3
228,22:10:13
228,22:10:22
228,22:10:31
228,22:10:41
228,22:10:50
228,22:10:59
228,22:11:8
228,22:11:18
228,22:11:27
228,22:11:36
228,22:11:45
228,22:11:55
228,22:12:4
228,22:12:13
228,22:12:22
228,22:12:32
228,22:12:41
228,22:12:50
228,22:13:0
228,22:13:9
228,22:13:19
228,22:13:28
228,22:13:37
228,22:13:47
228,22:13:56
228,22:14:5
228,22:14:14
228,22:14:24
228,22:14:33
228,22:14:42
228,22:14:52
228,22:15:1
228,22:15:10
228,22:15:20
228,22:15:29
228,22:15:39
228,22:15:48
228,22:15:57
228,22:16:7
228,22:16:16
228,22:16:26
228,22:16:35
228,22:16:45
228,22:16:54
228,22:17:4
228,22:17:13
228,22:17:23
228,22:17:32
228,22:17:42
228,22:17:52
228,22:18:1
228,22:18:11
228,22:18:20
228,22:18:30
228,22:18:40
228,22:18:49
228,22:18:59
228,22:19:9
228,22:19:19
228,22:19:29
228,22:19:39
228,22:19:48
228,22:19:58
228,22:20:8
228,22:20:18
228,22:20:28
228,22:20:38
228,22:20:47
228,22:20:57
228,22:21:7
228,22:21:17
228,22:21:27
228,22:21:37
228,22:21:46
228,22:21:56
228,22:22:6
228,22:22:16
228,22:22:26
228,22:22:36
228,22:22:45
228,22:22:55
228,22:23:5
228,22:23:15
228,22:23:25
228,22:23:35
228,22:23:44
228,22:23:54
228,22:24:4
228,22:24:13
228,22:24:23
228,22:24:33
228,22:24:42
228,22:24:52
228,22:25:2
228,22:25:11
228,22:25:21
228,22:25:30
228,22:25:40
228,22:25:49
228,22:25:59
228,22:26:8
228,22:26:18
228,22:26:27
228,22:26:37
228,22:26:46
228,22:26:56
228,22:27:5
228,22:27:15
228,22:27:24
228,22:27:34
228,22:27:43
228,22:27:53
228,22:28:2
228,22:28:12
228,22:28:21
228,22:28:31
228,22:28:41
228,22:28:50
228,22:29:0
228,22:29:9
228,22:29:19
228,22:29:29
228,22:29:38
228,22:29:48
228,22:29:58
228,22:30:7
228,22:30:17
228,22:30:27
228,22:30:37
228,22:30:46
228,22:30:56
228,22:31:6
228,22:31:16
228,22:31:26
228,22:31:36
228,22:31:45
228,22:31:55
228,22:32:5
228,22:32:15
228,22:32:25
228,22:32:35
228,22:32:44
228,22:32:54
228,22:33:4
228,22:33:14
228,22:33:23
228,22:33:33
228,22:33:43
228,22:33:53
228,22:34:2
228,22:34:12
228,22:34:22
228,22:34:31
228,22:34:41
228,22:34:51
228,22:35:1
228,22:35:10
228,22:35:20
228,22:35:30
228,22:35:39
228,22:35:49
228,22:35:59
228,22:36:8
228,22:36:18
228,22:36:27
228,22:36:37
228,22:36:47
228,22:36:56
228,22:37:6
228,22:37:16
228,22:37:25
228,22:37:35
228,22:37:45
228,22:37:54
228,22:38:4
228,22:38:13
228,22:38:23
228,22:38:33
228,22:38:42
228,22:38:52
228,22:39:1
228,22:39:11
228,22:39:20
228,22:39:30
228,22:39:39
228,22:39:49
228,22:39:58
228,22:40:8
228,22:40:18
228,22:40:27
228,22:40:37
228,22:40:46
228,22:40:56
228,22:41:6
228,22:41:15
228,22:41:25
228,22:41:35
228,22:41:44
228,22:41:54
228,22:42:3
228,22:42:13
228,22:42:23
228,22:42:32
228,22:42:42
228,22:42:52
228,22:43:1
228,22:43:11
228,22:43:21
228,22:43:30
228,22:43:40
228,22:43:50
228,22:43:59
228,22:44:9
228,22:44:19
228,22:44:28
228,22:44:38
228,22:44:48
228,22:44:57
228,22:45:7
228,22:45:16
228,22:45:26
228,22:45:36
228,22:45:45
228,22:45:55
228,22:46:5
228,22:46:14
228,22:46:24
228,22:46:33
228,22:46:43
228,22:46:53
228,22:47:2
228,22:47:12
228,22:47:21
228,22:47:31
228,22:47:40
228,22:47:50
228,22:47:59
228,22:48:9
228,22:48:18
228,22:48:28
228,22:48:37
228,22:48:47
228,22:48:56
228,22:49:6
228,22:49:16
228,22:49:25
228,22:49:35
228,22:49:44
228,22:49:54
228,22:50:4
228,22:50:13
228,22:50:23
228,22:50:32
228,22:50:42
228,22:50:52
228,22:51:1
228,22:51:11
228,22:51:21
228,22:51:30
228,22:51:40
228,22:51:50
228,22:51:59
228,22:52:9
228,22:52:19
228,22:52:29
228,22:52:39
228,22:52:48
228,22:52:58
228,22:53:8
228,22:53:18
228,22:53:28
228,22:53:38
228,22:53:47
228,22:53:57
228,22:54:7
228,22:54:17
228,22:54:26
228,22:54:36
228,22:54:46
228,22:54:56
228,22:55:5
228,22:55:15
228,22:55:25
228,22:55:35
228,22:55:45
228,22:55:54
228,22:56:4
228,22:56:14
228,22:56:24
228,22:56:34
228,22:56:43
228,22:56:53
228,22:57:3
228,22:57:13
228,22:57:22
228,22:57:32
228,22:57:42
228,22:57:51
228,22:58:1
228,22:58:11
228,22:58:20
228,22:58:30
228,22:58:39
228,22:58:49
228,22:58:58
228,22:59:8
228,22:59:18
228,22:59:27
228,22:59:37
228,22:59:46
228,22:59:56
228,23:0:6
228,23:0:15
228,23:0:25
228,23:0:35
228,23:0:44
228,23:0:54
228,23:1:4
228,23:1:13
228,23:1:23
228,23:1:33
228,23:1:42
228,23:1:52
228,23:2:2
228,23:2:11
228,23:2:21
228,23:2:30
228,23:2:40
228,23:2:50
228,23:2:59
228,23:3:9
228,23:3:19
228,23:3:28
228,23:3:38
228,23:3:47
228,23:3:57
228,23:4:6
228,23:4:16
228,23:4:26
228,23:4:35
228,23:4:45
228,23:4:55
228,23:5:4
228,23:5:14
228,23:5:24
228,23:5:33
228,23:5:43
228,23:5:53
228,23:6:2
228,23:6:12
228,23:6:21
228,23:6:31
228,23:6:41
228,23:6:50
228,23:7:0
228,23:7:10
228,23:7:19
228,23:7:29
228,23:7:39
228,23:7:48
228,23:7:58
228,23:8:8
228,23:8:17
228,23:8:27
228,23:8:37
228,23:8:46
228,23:8:56
228,23:9:6
228,23:9:16
228,23:9:25
228,23:9:35
228,23:9:45
228,23:9:54
228,23:10:4
228,23:10:14
228,23:10:23
228,23:10:33
228,23:10:43
228,23:10:53
228,23:11:2
228,23:11:12
228,23:11:22
228,23:11:32
228,23:11:41
228,23:11:51
228,23:12:1
228,23:12:10
228,23:12:20
228,23:12:30
228,23:12:40
228,23:12:49
228,23:12:59
228,23:13:8
228,23:13:18
228,23:13:28
228,23:13:37
228,23:13:47
228,23:13:57
228,23:14:6
228,23:14:16
228,23:14:25
228,23:14:35
228,23:14:45
228,23:14:54
228,23:15:4
228,23:15:14
228,23:15:24
228,23:15:33
228,23:15:43
228,23:15:52
228,23:16:2
228,23:16:11
228,23:16:21
228,23:16:31
228,23:16:40
228,23:16:50
228,23:16:59
228,23:17:9
228,23:17:18
228,23:17:28
228,23:17:38
228,23:17:47
228,23:17:57
228,23:18:6
228,23:18:16
228,23:18:25
228,23:18:35
228,23:18:44
228,23:18:54
228,23:19:3
228,23:19:13
228,23:19:22
228,23:19:32
228,23:19:41
228,23:19:51
228,23:20:0
228,23:20:10
228,23:20:19
228,23:20:29
228,23:20:38
228,23:20:48
228,23:20:57
228,23:21:7
228,23:21:16
228,23:21:26
228,23:21:36
228,23:21:45
228,23:21:55
228,23:22:4
228,23:22:14
228,23:22:23
228,23:22:33
228,23:22:42
228,23:22:52
228,23:23:1
228,23:23:11
228,23:23:20
228,23:23:30
228,23:23:39
228,23:23:49
228,23:23:59
228,23:24:8
228,23:24:18
228,23:24:27
228,23:24:37
228,23:24:46
228,23:24:56
228,23:25:5
228,23:25:15
228,23:25:25
228,23:25:34
228,23:25:44
228,23:25:53
228,23:26:3
228,23:26:13
228,23:26:22
228,23:26:32
228,23:26:42
228,23:26:51
228,23:27:1
228,23:27:11
228,23:27:20
228,23:27:30
228,23:27:40
228,23:27:49
228,23:27:59
228,23:28:9
228,23:28:18
228,23:28:28
228,23:28:37
228,23:28:47
228,23:28:57
228,23:29:6
228,23:29:16
228,23:29:26
228,23:29:35
228,23:29:45
228,23:29:54
228,23:30:4
228,23:30:13
228,23:30:23
228,23:30:32
228,23:30:42
228,23:30:51
228,23:31:1
228,23:31:10
228,23:31:20
228,23:31:29
228,23:31:39
228,23:31:48
228,23:31:58
228,23:32:7
228,23:32:17
228,23:32:26
228,23:32:36
228,23:32:45
228,23:32:55
228,23:33:4
228,23:33:14
228,23:33:23
228,23:33:33
228,23:33:42
228,23:33:52
228,23:34:1
228,23:34:11
228,23:34:20
228,23:34:30
228,23:34:39
228,23:34:49
228,23:34:58
228,23:35:8
228,23:35:17
228,23:35:27
228,23:35:36
228,23:35:46
228,23:35:55
228,23:36:5
228,23:36:14
228,23:36:24
228,23:36:33
228,23:36:43
228,23:36:52
228,23:37:2
228,23:37:11
228,23:37:20
228,23:37:30
228,23:37:39
228,23:37:49
228,23:37:58
228,23:38:8
228,23:38:17
228,23:38:27
228,23:38:36
228,23:38:46
228,23:38:55
228,23:39:4
228,23:39:14
228,23:39:23
228,23:39:33
228,23:39:42
228,23:39:52
228,23:40:1
228,23:40:11
228,23:40:20
228,23:40:30
228,23:40:39
228,23:40:49
228,23:40:58
228,23:41:7
228,23:41:17
228,23:41:26
228,23:41:36
228,23:41:45
228,23:41:55
228,23:42:4
228,23:42:13
228,23:42:23
228,23:42:32
228,23:42:42
228,23:42:51
228,23:43:0
228,23:43:10
228,23:43:19
228,23:43:29
228,23:43:38
228,23:43:47
228,23:43:57
228,23:44:6
228,23:44:16
228,23:44:25
228,23:44:34
228,23:44:44
228,23:44:53
228,23:45:2
228,23:45:12
228,23:45:21
228,23:45:30
228,23:45:40
228,23:45:49
228,23:45:59
228,23:46:8
228,23:46:17
228,23:46:27
228,23:46:36
228,23:46:45
228,23:46:55
228,23:47:4
228,23:47:13
228,23:47:23
228,23:47:32
228,23:47:41
228,23:47:51
228,23:48:0
228,23:48:10
228,23:48:19
228,23:48:28
228,23:48:38
228,23:48:47
228,23:48:56
228,23:49:6
228,23:49:15
228,23:49:24
228,23:49:34
228,23:49:43
228,23:49:52
228,23:50:2
228,23:50:11
228,23:50:20
228,23:50:30
228,23:50:39
228,23:50:48
228,23:50:58
228,23:51:7
228,23:51:16
228,23:51:26
228,23:51:35
228,23:51:44
228,23:51:54
228,23:52:3
228,23:52:13
228,23:52:22
228,23:52:32
228,23:52:41
228,23:52:50
228,23:53:0
228,23:53:9
228,23:53:19
228,23:53:28
228,23:53:38
228,23:53:47
228,23:53:56
228,23:54:6
228,23:54:15
228,23:54:25
228,23:54:34
228,23:54:44
228,23:54:53
228,23:55:3
228,23:55:12
228,23:55:22
228,23:55:31
228,23:55:41
228,23:55:51
228,23:56:0
228,23:56:10
228,23:56:19
228,23:56:29
228,23:56:38
228,23:56:48
228,23:56:57
228,23:57:7
228,23:57:17
228,23:57:26
228,23:57:36
228,23:57:45
228,23:57:55
228,23:58:4
228,23:58:14
228,23:58:23
228,23:58:33
228,23:58:42
228,23:58:52
0,23:59:1
